province,city,name,level,price,score,comments,addr
吉林,长白山,长白山狩猎度假区,0,64.0,4.7,61.0,白山市抚松县露水河镇
吉林,长白山,长白山高原冰雪运动训练基地,0,0.0,4.3,12.0,延边朝鲜族自治州安图县二道白河镇长白山北坡景区
吉林,长白山,长白山滑雪场,0,0.0,4.1,13.0,延边朝鲜族自治州安图县长白山旅游经济开发区
吉林,长白山,在之禾汤泉,0,268.0,4.6,51.0,长白山池北区滨河路1号长白山紫玉度假酒店内
吉林,长白山,玉浆泉,0,0.0,4.4,14.0,长白山国家级自然保护区北坡景区
吉林,长白山,老虎背,0,0.0,4.3,12.0,长白山国家级自然保护区西坡景区内
吉林,长白山,长白山氡温泉游泳馆,0,0.0,4.5,51.0,白山市抚松县仙人桥镇氡泉火车站氡泉村西区
吉林,长白山,长白山原始萨满部落景区,0,0.0,3.6,18.0,延边朝鲜族自治州安图县长白山北景区二道白河镇黄松蒲林场
吉林,长白山,长白山冷泉,0,0.0,4.2,21.0,长白山国家级自然保护区长白山景区内
吉林,长春,伪满皇宫博物院,5,58.0,4.4,3369.0,长春市宽城区光复北路5号
吉林,长春,净月潭,5,27.0,4.6,2975.0,长春市南关区净月大街5840号
吉林,长春,长影世纪城,5,99.0,4.3,3895.0,长春市净月国家高新技术产业开发区净月大街与永顺路交汇处
吉林,长春,长春世界雕塑园,5,54.0,4.5,632.0,长春市南关区人民大街9518号
吉林,长春,南湖公园,0,0.0,4.6,825.0,长春市朝阳区工农大路51号
吉林,长春,莲花山滑雪场,4,120.0,4.7,143.0,长春市二道区莲花山生态旅游度假区四家乡青山村
吉林,长春,长春电影制片厂,0,0.0,4.6,248.0,长春市朝阳区红旗街与湖西路交汇1118号
吉林,长春,东北民族民俗博物馆,4,45.0,4.6,110.0,长春市经济技术开发区新城大街99号（世纪广场南侧）
吉林,长春,长春动植物公园,4,0.0,4.5,332.0,长春市自由大路2121号
吉林,长春,关东文化园,4,98.0,4.5,217.0,长春市绿园区西四环与长白公路交汇处向北1公里关东文化园景区
吉林,长春,御龙温泉,4,108.0,4.7,171.0,长春市南花园双阳区的杨家村
吉林,长春,文化广场,0,0.0,4.5,236.0,长春市朝阳区新民大街与解放大路交汇处
吉林,长春,人民大街,0,0.0,4.6,43.0,长春市市中心（经过宽城区、南关区、朝阳区三个行政区）
吉林,长春,般若寺,0,0.0,4.4,189.0,长春市南关区长春大街137号
吉林,长春,同德殿,0,0.0,4.5,53.0,长春市宽城区光复北路5号伪满皇宫博物院内
吉林,长春,勤民楼,0,0.0,4.3,37.0,长春市宽城区光复北路5号伪满皇宫博物院内
吉林,长春,净月潭滑雪场,0,90.0,4.6,226.0,长春市南关区净月大街
吉林,长春,吉林大学,0,0.0,4.8,122.0,长春市朝阳区前进大街2699号
吉林,长春,长影旧址博物馆,4,72.0,4.6,1548.0,长春市红旗街1118号
吉林,长春,胜利公园,0,0.0,4.6,147.0,长春市宽城区人民大街955号
吉林,长春,伪满洲国国务院旧址,0,0.0,4.2,121.0,长春市朝阳区吉林大学白求恩医学院内
吉林,长春,东北虎园,0,60.0,4.4,213.0,长春市南关区净月大街10500号
吉林,长春,吉林大学博物馆,0,0.0,4.6,121.0,长春市朝阳区西民主大街938号
吉林,长春,伪满八大部,0,0.0,4.2,145.0,长春市朝阳区新民大街附近
吉林,长春,缉熙楼,0,0.0,4.1,35.0,长春市宽城区光复北路5号伪满皇宫博物院内
吉林,长春,中泰海洋世界,0,0.0,4.5,119.0,长春市朝阳区清华路1399号
吉林,长春,吉林省自然博物馆,0,0.0,4.4,100.0,长春市南关区净月大街2556号东北师范大学自然博物馆（东北师范大学净月校区东门对面）
吉林,长春,东北沦陷史陈列馆,0,0.0,4.5,82.0,长春市宽城区光复北路5号伪满皇宫博物院内
吉林,长春,怀远楼,0,0.0,4.3,27.0,长春市宽城区光复北路5号伪满皇宫博物院内
吉林,长春,儿童公园,0,0.0,4.4,54.0,长春市南关区人民大街东侧
吉林,长春,国家吊水壶森林公园,0,0.0,4.4,129.0,长春市双阳区吊水壶路
吉林,长春,杏花村公园,0,0.0,4.6,41.0,长春市朝阳区锦水路161号
吉林,长春,长春一汽,0,0.0,4.4,78.0,长春市绿园区东风大街2259号
吉林,长春,嘉乐殿,0,0.0,4.3,10.0,长春市宽城区光复北路5号伪满皇宫博物院内
吉林,长春,书画楼,0,0.0,4.3,12.0,长春市宽城区光复北路5号伪满皇宫博物院内
吉林,长春,双阳湖风景旅游区,0,0.0,4.3,57.0,长春市双阳区从长春驱车南行46公里
吉林,长春,牡丹园,0,0.0,4.5,56.0,长春市朝阳区人民大街与东中华路交汇处
吉林,长春,卡伦湖度假村,0,0.0,4.0,48.0,长春市九台区东吉长公路北线17公里处
吉林,长春,国信南山温泉,0,168.0,4.9,2107.0,长春市净月大街南延线（长清公路16公里处）
吉林,长春,文庙,4,0.0,4.7,48.0,长春市南关区东头道街391号
吉林,长春,桂林路商业街,0,0.0,4.4,201.0,长春市朝阳区桂林路
吉林,长春,长春公园,0,0.0,4.6,107.0,长春市绿园区皓月大街1411号
吉林,长春,天怡温泉山庄,4,98.0,4.8,152.0,长春市南关区新湖镇红田村东安屯金家沟
吉林,长春,长春北湖国家湿地公园,4,0.0,4.6,59.0,长春市宽城区北四环路北50米
吉林,长春,重庆路商业街,0,0.0,4.3,162.0,长春市南关区重庆路
吉林,吉林市,雾凇岛,0,65.0,4.5,779.0,吉林市龙潭区乌拉街镇韩屯村3社雾凇岛景区
吉林,吉林市,吉林松花湖风景名胜区,4,0.0,4.4,541.0,丰满桥东侧松柏路1号
吉林,吉林市,松花江,0,0.0,4.6,246.0,吉林市松花江
吉林,吉林市,北大湖滑雪度假区,4,78.0,4.7,196.0,吉林市永吉县北大湖滑雪场
吉林,吉林市,北山公园,0,0.0,4.5,329.0,吉林市船营区德胜路51号
吉林,吉林市,拉法山国家森林公园,4,0.0,4.5,168.0,蛟河市039县道
吉林,吉林市,万科松花湖国际度假区,4,98.0,4.8,51.0,吉林市丰满区青山大街888号
吉林,吉林市,龙潭山,0,0.0,4.6,165.0,吉林市龙潭区龙山路（松花江东岸）
吉林,吉林市,蛟河红叶谷,0,0.0,3.9,120.0,蛟河市庆岭解放村旁
吉林,吉林市,圣鑫庄园,0,0.0,4.8,181.0,吉林市丰满区孟家村五家山巨石大佛旁
吉林,吉林市,世纪广场,0,0.0,4.4,97.0,吉林市丰满区吉林大街98-18号
吉林,吉林市,松花湖滑雪场,0,118.0,4.4,186.0,吉林市丰满区丰满桥东侧松滨路
吉林,吉林市,吉林文庙,0,0.0,4.3,101.0,吉林市昌邑区文庙胡同
吉林,吉林市,神农温泉度假村,0,117.0,4.7,180.0,吉林市昌邑区孤店子镇
吉林,吉林市,乌拉街满族镇,0,0.0,4.0,36.0,"吉林市龙潭区松花江东岸,距吉林市区大约30公里"
吉林,吉林市,松江中路,0,0.0,4.6,63.0,吉林市船营区
吉林,吉林市,朱雀山滑雪场,0,0.0,4.6,54.0,吉林市丰满区朱雀山旅游开发区内
吉林,吉林市,吉林市博物馆,0,50.0,4.4,40.0,吉林市丰满区吉林大街100号
吉林,吉林市,陨石雨陈列馆,0,0.0,4.3,54.0,吉林市丰满区吉林大街100号
吉林,吉林市,圣鑫水世界,0,78.0,4.7,125.0,吉林市丰满区孟佳圣鑫葡萄酒庄西200米
吉林,吉林市,玄天岭,0,0.0,4.3,40.0,吉林市船营区北极街东南
吉林,吉林市,朱雀山森林公园,0,0.0,4.6,60.0,吉林市丰满区吉丰东路10公里
吉林,吉林市,江南公园,0,0.0,4.4,24.0,吉林市丰满区吉林大街108号
吉林,吉林市,韩屯村,0,0.0,4.7,22.0,吉林省吉林市龙潭区
吉林,吉林市,红石国家森林公园,0,0.0,4.4,42.0,吉林市桦甸市红石林业局（距离桦甸27公里）
吉林,吉林市,官马溶洞,0,50.0,4.3,72.0,吉林市磐石市官马镇粗榆村北
吉林,吉林市,曾通村,0,0.0,4.6,16.0,吉林省吉林市昌邑区
吉林,吉林市,吉林天主教堂,0,0.0,4.4,29.0,吉林市松江中路3号
吉林,吉林市,圣母山,0,0.0,4.2,10.0,吉林市丰满区华山路206号
吉林,吉林市,鸣山绿洲滑雪场,0,0.0,4.3,21.0,吉林市龙潭区铁东天太一队
吉林,吉林市,北山冰雪大世界,0,0.0,4.5,26.0,吉林市船营区德胜路25号（北山公园内）
吉林,吉林市,阿拉底朝鲜族村,0,0.0,3.6,7.0,吉林市北部松花江畔的太平山脚下
吉林,吉林市,吉林地方戏院,0,0.0,4.5,51.0,吉林市昌邑区中兴街18号
吉林,吉林市,五虎岛,0,0.0,4.7,3.0,吉林市丰满区丰满桥东侧松柏路1号
吉林,吉林市,吉林大街,0,0.0,4.4,13.0,吉林省吉林市昌邑区(船营区、高新区和丰满区)
吉林,吉林市,明代摩崖石刻,0,0.0,4.4,7.0,吉林市江南乡阿什哈达村、吉丰铁路隧道南侧
吉林,吉林市,满族博物馆,0,0.0,4.7,7.0,吉林市船营区德胜路
吉林,吉林市,保安睡佛,0,0.0,4.4,14.0,吉林蛟河市拉法镇保安村附近
吉林,吉林市,兴光村朝鲜族民俗村,0,0.0,3.7,13.0,吉林市永吉县春登乡兴光村
吉林,吉林市,圣德泉温泉度假村,0,0.0,4.1,23.0,吉林市船营区距吉长南线18公里处
吉林,吉林市,mamba club真人密室逃脱,0,0.0,4.8,4.0,吉林市船营区解放中路鞍山街交汇处东行100米生殖医院旁鞍顺园1号楼301
吉林,吉林市,哈哈尼陶瓷手工创意坊,0,0.0,4.9,21.0,吉林市船营区解放中路3-13号
吉林,吉林市,Club Med北大壶度假村,0,0.0,4.0,7.0,吉林经济开发区吉林北大壶度假旅游区
吉林,吉林市,吉林市人民广场,0,0.0,4.6,16.0,吉林市船营区光华路与越山路交叉口西南150米
吉林,吉林市,热带雨林温泉,0,0.0,4.6,18.0,吉林市船营区长春路55号中百商厦西侧10米
吉林,延边,长白山景区,5,360.0,4.6,2044.0,延边朝鲜族自治州安图县池北区
吉林,延边,六鼎山文化旅游区,5,0.0,4.7,423.0,敦化市六鼎山文化旅游区管委会
吉林,延边,帽儿山国家森林公园,4,0.0,4.6,409.0,延边朝鲜族自治州龙井市南
吉林,延边,琵岩山,0,19.9,4.4,74.0,延边朝鲜族自治州龙井市西南部
吉林,延边,防川风景区,4,0.0,4.3,325.0,延边朝鲜族自治州珲春市敬信镇防川村
吉林,延边,龙井,0,0.0,4.6,47.0,延边朝鲜族自治州长白山东麓
吉林,延边,珲春,0,0.0,4.4,125.0,延边朝鲜族自治州图们江下游地区
吉林,延边,图们,0,0.0,4.4,62.0,延边朝鲜族自治州图们江下游左岸
吉林,延边,延吉公园,0,0.0,4.6,191.0,延边朝鲜族自治州延吉市公园路151号
吉林,延边,延边大学,0,0.0,4.6,84.0,延边朝鲜族自治州延吉市公园路977号
吉林,延边,图们口岸,0,0.0,4.3,101.0,延边朝鲜族自治州图们市口岸大街
吉林,延边,敦化金鼎大佛,0,0.0,4.8,112.0,延边朝鲜族自治州敦化市佑安路附近
吉林,延边,一松亭,0,0.0,4.5,8.0,龙井市西部约3公里的琵岩山上
吉林,延边,正觉寺,0,0.0,4.6,37.0,延边朝鲜族自治州敦化市菩提大路10号
吉林,延边,老里克湖,0,108.0,4.7,136.0,延边和龙市与安图县交界处甑峰山西北的老里克山顶
吉林,延边,龙源公园,0,0.0,4.7,50.0,延边朝鲜族自治州珲春市西滨河南街
吉林,延边,长白山火山遗址风景区,0,0.0,4.6,109.0,延边州安图县长白山开发保护区
吉林,延边,日光山,0,0.0,4.6,35.0,延边朝鲜族自治州图们市东南部
吉林,延边,图们江广场,0,0.0,4.5,52.0,延边朝鲜族自治州图们市图们江畔
吉林,延边,延吉大桥,0,0.0,4.5,63.0,延边朝鲜族自治州延吉市河南街
吉林,延边,和平雪场,0,118.0,4.4,36.0,延边朝鲜族自治州安图县二道白河镇
吉林,延边,龙虎石刻,0,0.0,4.2,38.0,延边朝鲜族自治州珲春市新安路河南街龙源公园内
吉林,延边,雪山飞湖,0,0.0,4.4,61.0,安图县两江镇龙顺雪山飞湖旅游景区
吉林,延边,延边州博物馆,0,0.0,4.5,96.0,延边朝鲜族自治州延吉市长白山西路8229号
吉林,延边,左岸电影城,0,0.0,4.9,27.0,延吉市长白山西路988号南滨国际广场B区3楼(近建工小学)
吉林,延边,梦都美滑雪场,0,126.0,4.8,70.0,延边朝鲜族自治州延吉市依兰镇春兴村5队
吉林,延边,龙山朝鲜族民俗村,0,0.0,4.4,23.0,北临延吉市距10公里，西临龙井市距9公里，背靠帽儿山
吉林,延边,青年湖公园,0,0.0,4.3,65.0,延边朝鲜族自治州延吉市延河路
吉林,延边,朝鲜族民俗风情园,0,0.0,4.1,50.0,延边朝鲜族自治州延吉市区南部2公里的帽儿山国家森林公园内
吉林,延边,仙景台风景区,0,0.0,4.3,31.0,延边朝鲜族自治州东南部和龙市德化镇
吉林,延边,依斯特影城,0,0.0,4.8,18.0,延吉市梨花路5号
吉林,延边,渤海广场,0,0.0,4.7,52.0,延边朝鲜族自治州敦化市翰章大街与团结路交汇处
吉林,延边,寒葱岭枫叶红色旅游观光休闲区,0,0.0,4.8,8.0,延边朝鲜族自治州敦化市江源镇寒葱岭林场内
吉林,延边,银浦国际会所(天池路店),0,0.0,4.2,16.0,延吉市天池路167号
吉林,延边,海兰江滑雪场,0,68.0,4.9,22.0,延边龙井市马蹄山龙井梨园高尔夫球场内（延边大学农学院西北）
吉林,延边,延吉海兰江高尔夫球会,0,0.0,4.7,9.0,延吉市海兰江畔
吉林,延边,天池大桥,0,0.0,4.5,24.0,延吉市金达莱广场北侧
吉林,延边,满天星国家森林公园,0,0.0,4.3,30.0,延边朝鲜族自治州汪清县百草沟镇
吉林,延边,秘境长白山国际演艺秀,0,0.0,5.0,19.0,延边市安图县池北区长白山旅游集散中心(卡森4#地)，湿地花海公园对面
吉林,延边,青年广场,0,0.0,4.5,37.0,延吉市延吉大桥西北角(青年湖公园附近)
吉林,延边,和龙市博物馆,0,0.0,4.1,16.0,延边朝鲜族自治州和龙市誉文街31号
吉林,延边,雪山湖风景区,0,0.0,3.7,7.0,延边朝鲜族自治州安图县两江镇境内
吉林,延边,裕龙湾旅游风景区,0,0.0,4.5,20.0,延边自治州龙井市老头沟镇宝兴村302国道旁裕泷水韵水上乐园
吉林,延边,红旗村,0,0.0,3.6,29.0,延边市安图县万宝镇红旗村
吉林,延边,大关东文化园,0,0.0,3.8,20.0,延边朝鲜族自治州安图县永庆乡东清村
吉林,通化,五女峰国家森林公园,4,0.0,4.6,144.0,通化市集安市集锡303国道21公里处
吉林,通化,杨靖宇烈士陵园,4,0.0,4.6,97.0,通化市东昌区靖宇路888号
吉林,通化,玉皇山公园,0,0.0,4.5,141.0,通化市东昌区柳泉路8号
吉林,通化,吉林龙湾群国家森林公园,4,0.0,4.5,76.0,通化市辉南县
吉林,通化,云霞洞景区,4,99.0,4.3,90.0,通化市二道江区鸭园镇
吉林,通化,三角龙湾,0,0.0,4.1,132.0,通化市辉南县金川镇三角龙湾景区
吉林,通化,高句丽文物古迹旅游景区,4,0.0,4.3,44.0,通化市集安市迎宾路49号
吉林,通化,云峰湖旅游区,3,0.0,4.3,22.0,通化市集安市以东、鸭绿江上游40公里处
吉林,通化,鸡冠山国家森林公园,0,55.0,4.2,54.0,通化市梅河口市
吉林,通化,鸭绿江国境铁路大桥,0,0.0,4.4,43.0,通化市集安市区内东15公里
吉林,通化,集安洞沟古墓,0,0.0,4.0,27.0,通化市集安市集安县境内
吉林,通化,高句丽文物展示中心博物馆,0,0.0,4.3,22.0,通化市集安市云水路与建设街交汇处
吉林,通化,鸭绿江国境旅游区,0,0.0,4.6,30.0,通化市集安市迎宾路21号
吉林,通化,英额布水库,0,0.0,4.6,15.0,通化市通化县快大茂镇英额布乡
吉林,通化,五奎山风景区,0,0.0,4.5,72.0,通化市梅河口市区东北9公里处
吉林,通化,云峰大坝,0,0.0,4.2,25.0,通化市集安市青石村青石镇
吉林,通化,罗通山风景区,0,0.0,4.6,14.0,通化市柳河县东北部
吉林,通化,万亩油菜花海,0,0.0,4.2,25.0,通化市集安市凉水朝鲜族乡通天村
吉林,通化,金厂滑雪场,0,0.0,4.6,9.0,通化市东昌区金厂镇
吉林,通化,四季生态园,0,0.0,3.7,37.0,通化市梅河口市海龙镇
吉林,通化,白鸡峰森林公园,0,15.0,4.1,12.0,通化市东昌区金厂镇上龙头村
吉林,通化,辉发古城,0,0.0,3.7,14.0,通化市辉南县辉发山上
吉林,通化,高句丽遗址公园,0,0.0,4.4,14.0,吉林省通化市集安市
吉林,通化,万发拔子遗址,0,0.0,4.1,9.0,通化市郊金厂镇
吉林,通化,通化吊水壶景区,0,0.0,4.4,31.0,吉林省通化市辉南县金川镇吊水湖景区
吉林,通化,千叶湖,0,0.0,4.3,21.0,通化市东昌区
吉林,通化,磨盘湖风景区,0,0.0,4.7,12.0,通化市梅河口市西南部
吉林,通化,鸭绿江漂流,0,0.0,4.4,10.0,通化市集安市上解放村
吉林,通化,女真摩崖石刻,0,0.0,4.0,21.0,通化市梅河口市
吉林,通化,湾湾川旅游区,0,0.0,4.8,4.0,通化市通化县快大茂镇
吉林,通化,三仙夹国家森林公园,0,0.0,4.5,19.0,通化市柳河县城东南十公里处
吉林,通化,壹号庄园,0,0.0,4.8,13.0,通化市通化县英额布水库
吉林,通化,集安市政府,0,0.0,4.9,8.0,吉林省通化市集安市迎宾路339号
吉林,通化,爱家太极湾观景台,0,0.0,3.7,6.0,通化市集安市花老线
吉林,通化,白鸡腰森林公园,0,0.0,3.7,3.0,通化市林场经营区内
吉林,通化,云岭野山参风景区,0,0.0,3.1,11.0,通化市柳河县向阳镇
吉林,通化,老虎哨电站,0,0.0,5.0,3.0,通化市集安市榆林镇境内
吉林,通化,高句丽王城(洞沟古墓群),0,0.0,4.4,9.0,吉林省集安市
吉林,通化,国东大穴旅游景区,0,0.0,4.0,9.0,通化市集安市太王镇上解放村汞洞子沟内
吉林,通化,大龙湾,0,0.0,4.5,4.0,吉林通化辉南县
吉林,通化,通天山葡萄酒文化产业园,0,0.0,3.5,2.0,通化市通化县团结路2199号通天酒业
吉林,通化,通化葡萄酒有限公司,0,0.0,4.7,10.0,吉林省通化市东昌区前兴路28号
吉林,通化,爱家太极湾安子哨码头,0,0.0,2.5,2.0,通化市集安市集丹公路7公里处安子哨码头
吉林,通化,梅河口市长白山植物园,0,0.0,4.8,4.0,吉林省通化市梅河口市梅河北街
吉林,通化,集安爱家太极湾旅游度假区,0,0.0,4.0,2.0,吉林省集安市太极湾旅游度假区
新疆,喀纳斯,喀纳斯景区,5,100.0,4.6,4310.0,阿勒泰地区布尔津县境内北部，距县城150公里
新疆,喀纳斯,禾木风景区,0,100.0,4.5,1339.0,阿勒泰地区布尔津县喀纳斯禾木乡禾木村
新疆,喀纳斯,月亮湾,0,0.0,4.7,326.0,阿勒泰地区布尔津县喀纳斯卧龙湾上游约1公里处
新疆,喀纳斯,喀纳斯图瓦村,0,0.0,4.6,176.0,阿勒泰地区布尔津县喀纳斯景区内（喀纳斯湖南岸2-3公里处）
新疆,喀纳斯,卧龙湾,0,0.0,4.6,204.0,阿勒泰地区布尔津县禾木-喀纳斯蒙古族乡距喀纳斯景区10公里
新疆,喀纳斯,神仙湾,0,0.0,4.5,170.0,阿勒泰地区布尔津县喀纳斯景区内，月亮湾往北大约3公里处
新疆,喀纳斯,观鱼台,0,0.0,4.6,201.0,阿勒泰地区布尔津县喀纳斯景区内
新疆,喀纳斯,喀纳斯河,0,0.0,4.6,113.0,阿勒泰地区布尔津县喀纳斯景区内
新疆,喀纳斯,禾木桥,0,0.0,4.3,72.0,伊犁哈萨克自治州阿勒泰地区布尔津县喀纳斯风景区禾木村内
新疆,喀纳斯,鸭泽湖,0,0.0,4.4,37.0,阿勒泰地区布尔津县禾木喀纳斯蒙古族乡境内喀纳斯村南边
新疆,喀纳斯,禾木草原,0,0.0,4.5,86.0,阿勒泰地区布尔津县禾木喀纳斯蒙古族乡
新疆,喀纳斯,友谊峰,0,0.0,4.4,21.0,阿勒泰地区布尔津县喀纳斯湖东北，中蒙边界线上
新疆,喀纳斯,双湖,0,0.0,4.1,30.0,阿勒泰地区布尔津县喀纳斯湖西岸的恰其阿依特山南坡河谷中
新疆,喀纳斯,小黑湖,0,0.0,4.5,29.0,阿勒泰地区布尔津县喀纳斯湖以东21公里，禾木乡以西15公里。
新疆,喀纳斯,驼颈湾,0,0.0,4.3,11.0,阿勒泰地区布尔津县喀纳斯风景区喀纳斯河谷内的勃他木依
